file_path,title,description,link,alt_text,section_id,note
images/pin391.png,"Catamaran Helm Steering Wheel Deck","stainless steel wheel, teak deck, a captain's chair angled toward wherever the wind decides to take us next. there's something almost meditative about the helm of a #USVI charter boat, all that quiet machinery waiting for someone to make a decision. i could stand here doing nothing for a very long time.",,"Stainless steel steering wheel and white captain's chair on the teak deck of a catamaran near a waterfront resort",,
images/pin392.png,"Cloudy Sky Over Turquoise Reef Water","storm clouds rolling in over water so turquoise it barely looks real, snorkel gear rolled up and waiting like it knows the weather might not cooperate. this is the #CaribbeanSea being unpredictable in the most beautiful way, one minute glowing green, the next bracing for rain. i've learned to love both moods equally.",,"Dramatic cloudy sky over turquoise reef water with a yellow rolled up Aqua Lung snorkel mat on a boat railing",,
images/pin393.png,"Woman Laughing at Catamaran Helm","she turned around laughing right as the shutter clicked, hand on the wheel, hills of #StThomas rolling out behind her in the distance. i think this might be my favorite kind of travel photo, the accidental ones, the moments nobody choreographed.",,"Woman in a navy shirt and white visor laughing while standing at a catamaran helm with hills in the background",,
images/pin394.png,"Family Sailing Trip Catamaran Helm","a whole group scattered across the deck, someone steering, someone holding the canopy up, a kid tucked into the corner soaking in the ride. #USVI sailing charters have this way of turning strangers and families into one loose, sunburned unit by the end of the day.",,"Woman steering a catamaran while a man holds the canopy and a child sits nearby on the deck near St Thomas",,
images/pin395.png,"Catamaran Deck Group Candid Moment","same scene, another second later, everyone still finding their footing on a moving boat. i love how candid photography on the water always ends up capturing genuine joy instead of anything posed, the #VirginIslands doing exactly what it does best.",,"Group of people on a catamaran deck near St Thomas with a woman steering and hills visible across the water",,
images/pin396.png,"Waterfront Hotel and Wildlife Hillside","the hotel rose up cream colored and quiet above a hillside that turned out to be full of movement once i looked closer, deer grazing right along the water's edge. #USVI wildlife shows up in the places you least expect it, right next to five star balconies and manicured hedges.",,"White waterfront hotel building on a tropical hillside with deer visible grazing near the water below",,
images/pin397.png,"Deer Grazing Near Beach Stairs USVI","white stairs leading down to the water, palm trees leaning in, and there, almost missable, a deer wandering along the hedge line like it owns the property. i never expected wildlife sightings to be part of a #VirginIslands hotel stay, but here we are.",,"White wooden stairs and deck near a hillside with deer grazing among hedges above the water in the Virgin Islands",,
images/pin398.png,"Single Deer on Tropical Hillside","just one deer this time, caught mid step against a hillside so green it almost swallows her whole. i keep thinking about how unexpected #USVI wildlife feels against all that resort polish, a reminder that the island was wild long before anyone built anything on it.",,"A single deer grazing on a green tropical hillside near white stairs and palm trees by the water",,
images/pin399.png,"Sleepy Dog on Catamaran at Marina","she draped herself across that cooler like gravity had personally requested it, one ear up, completely unbothered by the marina full of sailboats around her. dogs on boats in the #USVI always look like they've figured out something the rest of us haven't, mainly, how to fully relax.",,"Tan and white dog sleeping stretched across a white cooler on a catamaran deck at a marina",,
images/pin400.png,"Dog Sitting on Boat Cooler Marina","she perked up for this one, chin up, leash looped loosely beside her, marina masts crisscrossing the sky behind her. every #VirginIslands sailing trip needs a good boat dog, and this one clearly takes the job seriously.",,"Tan and white dog sitting alert on a white cooler aboard a catamaran with sailboat masts visible at a marina",,
