file_path,title,description,link,alt_text,section_id,note
images/pin160.png,OMO Laundry Detergent Brazil Supermarket Shelf,"i found myself in a supermarket in #RioDeJaneiro at some point in the middle of the week and spent ten minutes in the laundry aisle. OMO purocuidado — hypoallergenic, 3 liters, nova fórmula, R$38.95. the mundane details of a country tell you more than the monuments. #BrazilianSupermarket culture: the cleaning products are good, the packaging is thoughtful, the prices are surprising. #BrazilTravel is also this.",,OMO Purocuidado hypoallergenic laundry detergent 3L bottle on supermarket shelf in Rio de Janeiro Brazil with price tag,,
images/pin161.png,OLA Coco Laundry Liquid Brazil Supermarket,"a bottle of OLA coco delicate laundry wash — designed for light clothes, promising to keep them like new, scented with coconut. i picked it up in a supermarket in #Ipanema and thought: of course brazil makes coconut laundry detergent. #BrazilianSupermarket finds are a whole category of travel photography. the everyday reveals the culture. #BrazilTravel mundane moments: worth documenting.",,OLA Coco coconut delicate laundry liquid 1L bottle held in hand in Ipanema supermarket Rio de Janeiro Brazil,,
images/pin162.png,OLA Bebê Baby Detergent Brazil Supermarket,"the OLA bebê — yellow, gentle, made for the most delicate things, hypoallergenic and dermatologically tested. i found it in a supermarket in #RioDeJaneiro and felt unexpectedly moved by the care encoded in it. #BrazilianBeauty and household products reflect a culture that pays attention to softness. #BrazilTravel supermarket aisle: always worth a wander.",,OLA Bebê yellow baby laundry detergent 1L bottle on supermarket shelf in Rio de Janeiro Brazil,,
images/pin163.png,Ipanema Night View Apartment Building Lit,"the building across from my window at night — every floor glowing warm, balconies with plants lit from inside, the sky dark above it. the same building i'd photographed in gray daylight now transformed by nightfall into something warm and inhabited. #Ipanema at night in #RioDeJaneiro is a different city than the daytime one. #BrazilTravel night photography: the residential architecture is its own subject.",,Illuminated apartment building at night with lit balconies and plants viewed from across the street in Ipanema Rio de Janeiro,,
images/pin164.png,Ipanema Night Skyline View Apartment,"same building, same night, slightly zoomed out — the sky above it perfectly dark, the warm glow of apartment windows stacked up like a vertical neighborhood. #RioDeJaneiro at night from a balcony in #Ipanema. this is what it looks like when a city is at rest. not quiet — rio is never quiet — but settled. #BrazilTravel night views from residential neighborhoods are some of the most intimate images you can make.",,Night view of illuminated Ipanema apartment building with warm window lights against dark sky in Rio de Janeiro Brazil,,
images/pin165.png,Two Brothers Mountain Glowing Night Favela,"the dois irmãos at night — the peaks visible through the dark, favela lights climbing the hillside in a cascade of small bright points. it is one of the most beautiful and complicated views in #RioDeJaneiro. the contrast between the mountain, the lights, the city below — it asks something of you. #BrazilTravel night photography: some images don't resolve neatly. this is one of them.",,Two Brothers mountain at night with favela lights glowing on hillside in Rio de Janeiro Brazil,,
images/pin166.png,Dois Irmãos Night View Favela Lights Rio,"the same view slightly reframed — dois irmãos above the rooftops of #Ipanema, the favela lights a constellation on the hillside, the city breathing below it all. i stood on my balcony for a long time. #RioDeJaneiro is a city that insists on being seen whole — the beauty and the complexity together, the mountains and the neighborhoods built into them. #BrazilTravel night: this view stays with you.",,Night view of Dois Irmãos mountain with favela lights on hillside above Ipanema rooftops in Rio de Janeiro Brazil,,
images/pin167.png,Copacabana Street Vendor Cart Brazil Flag Night,"the camouflage cart with the #Brazil flag — i returned to photograph it again on a different night. the mosaic pavement of #Copacabana stretched in every direction. spongebob stickers on the cart panels, plastic cups stacked on top, bottles of sugar cane juice or cachaça lined up and ready. the vendor was unhurried. the night was warm. #RioDeJaneiro street vendor culture is a whole economy running in plain sight.",,Street vendor cart with Brazil flag and bottles on Copacabana wave mosaic promenade at night in Rio de Janeiro,,
images/pin168.png,Copacabana Mosaic Promenade Night Vendor,"wide view of the #Copacabana promenade at night — the vendor cart in the center, the famous black and white wave mosaic spreading in all directions, high-rise buildings lit up behind it, people moving through the frame. i love this sidewalk. it appears in every photo i took of this neighborhood and i'm not sorry. #RioDeJaneiro street photography at night is endlessly rewarding. #BrazilTravel: always walk the promenade after dark.",,Wide night view of Copacabana mosaic promenade with street vendor cart and illuminated buildings in Rio de Janeiro Brazil,,
images/pin169.png,Bogotá Sunset from Airplane Window Colombia,"somewhere over #Colombia — the sunset through the airplane window a drama of orange and red, a cumulonimbus cloud glowing at its center, the plane's wing and engine silhouetted against it. i was leaving or arriving; the sky didn't distinguish. #BogotáAirport flights at dusk offer this: a reminder that the atmosphere is always performing. #SouthAmerica aerial photography at golden hour is a reason to always take the window seat.",,Dramatic sunset viewed through airplane window over Colombia with glowing cumulonimbus cloud and airplane engine visible,,
