file_path,title,description,link,alt_text,section_id,note
images/pin461.png,"Mangrove Ecosystem Aquarium Exhibit USVI","Mangrove ecosystem display tank with coral, roots, and a spotted fish, ideal for marine education content, aquarium exhibit inspiration, and Caribbean ocean science tourism. Tag: #MangroveEcosystem, #MarineEducation, #USVI, aquarium exhibits, ocean science display.",,"A person observes a mangrove ecosystem tank with coral, roots, and a spotted fish through the glass.",,
images/pin462.png,"Hermit Crabs Beach Ecosystem Caribbean","Hundreds of hermit crabs covering a forest floor near driftwood and fallen leaves, perfect for wildlife photography, Caribbean nature content, and beach ecosystem inspiration. Tag: #HermitCrabs, #CaribbeanWildlife, #NatureLovers, tropical wildlife photography, coastal ecosystem.",,"A large group of hermit crabs covering the ground among driftwood and leaves on a Caribbean beach.",,
images/pin463.png,"Cas Cay Wildlife Sanctuary St Thomas","Wooden sign for Cas Cay Wildlife Sanctuary surrounded by mangroves, ideal for USVI nature trail inspiration, wildlife sanctuary content, and St Thomas eco-tourism. Tag: #CasCay, #StThomas, #WildlifeSanctuary, #USVI, nature trail hiking, mangrove preserve.",,"A wooden Cas Cay Wildlife Sanctuary sign surrounded by mangrove trees in St. Thomas, US Virgin Islands.",,
images/pin464.png,"Swimming in a Caribbean Bay USVI","Swimmer enjoying calm turquoise water with a hillside home and mountains in the background, perfect for Caribbean beach vacation inspiration, swimming spots, and USVI travel content. Tag: #CaribbeanSwimming, #USVI, #BeachVacation, tropical swimming, island getaway.",,"A person swimming in a calm bay with a hillside home and mountains in the background in the US Virgin Islands.",,
images/pin465.png,"Shipwreck on Rocky Caribbean Coastline","Grounded boat wreck resting on rocks along a turquoise Caribbean shoreline, ideal for dramatic travel photography, shipwreck content, and USVI coastal scenery inspiration. Tag: #Shipwreck, #CaribbeanCoast, #USVI, boat wreck photography, coastal adventure.",,"A shipwrecked boat resting on rocks along a turquoise coastline in the US Virgin Islands.",,
images/pin466.png,"Inflatable Dinghies Moored Caribbean Beach","Fleet of inflatable dinghy boats moored near a sandy beach in crystal clear turquoise water, great for boat charter inspiration, dinghy rentals, and Caribbean water sports content. Tag: #DinghyBoats, #CaribbeanBoating, #USVI, boat charter, tropical beach access.",,"Several inflatable dinghy boats moored near a beach in clear turquoise water in the US Virgin Islands.",,
images/pin467.png,"Dinghy's Beach Bar Caribbean USVI","Dinghy's Beach Bar and Cafe with a dinghy dock in crystal clear Caribbean water, perfect for beach bar inspiration, USVI restaurant guide, and tropical hangout spots. Tag: #DinghysBeachBar, #USVI, #BeachBarLife, Caribbean restaurants, island dining.",,"Dinghy's Beach Bar and Cafe with a dock and inflatable boat in clear turquoise water in the US Virgin Islands.",,
images/pin468.png,"Palm Tree Beach Resort Caribbean Swimming","Swimmers and paddleboarders enjoying a palm-lined Caribbean beach resort with thatched umbrellas, great for beach resort inspiration, tropical vacation content, and USVI beach club scenery. Tag: #CaribbeanResort, #BeachClub, #USVI, palm tree beach, tropical vacation.",,"People swimming and paddleboarding at a palm tree lined beach resort with thatched umbrellas in the Caribbean.",,
images/pin469.png,"Floating Bar Caribbean Sea USVI","Colorful floating bar with yellow pontoons anchored in the Caribbean sea near St Thomas, perfect for unique bar experiences, floating tiki bar inspiration, and USVI nightlife content. Tag: #FloatingBar, #USVI, #CaribbeanNightlife, tiki bar, unique travel experiences.",,"A green and orange floating bar with yellow pontoons anchored in the sea near St. Thomas hills.",,
images/pin470.png,"Icon of the Seas Cruise Ship USVI","Massive Icon of the Seas cruise ship docked behind a palm tree, ideal for cruise vacation inspiration, Royal Caribbean content, and Caribbean cruise port photography. Tag: #IconOfTheSeas, #CruiseVacation, #USVI, Royal Caribbean cruise, cruise ship photography.",,"The Icon of the Seas cruise ship docked near shore, framed by a palm tree in the US Virgin Islands.",,
