file_path,title,description,link,alt_text,section_id,note
images/pin170.png,Rio Street Vendor Cart Camouflage Brazil,"the vendor cart again — camouflage green, decorated with pink roses and character stickers, crowned with a #Brazil flag and lined with bottles. a woman crouched beside it on the #Copacabana mosaic pavement, examining something at the wheel. the city hummed around them. this small domestic moment on one of the world's most famous sidewalks is exactly what i mean when i say #RioDeJaneiro is about more than the postcard.",,Woman crouching beside camouflage street vendor cart with Brazilian flag on Copacabana promenade in Rio de Janeiro at night,,
images/pin171.png,Copacabana Night Street Scene Vendor Cart,"the same scene from further back — the #Copacabana promenade wide and glowing, the vendor cart small in the center of it, the person beside it surrounded by the wave mosaic, high-rises rising on all sides, other pedestrians drifting through. #RioDeJaneiro at night on the promenade is one of the best free things you can do in this city. #BrazilTravel: walk the promenade after dark and let the city find you.",,Wide night scene on Copacabana promenade with street vendor cart and mosaic pavement in Rio de Janeiro Brazil,,
images/pin172.png,Airplane Window Sunset South America Flight,"the window seat over #SouthAmerica at dusk — the sky layered in orange, pink, and deep blue, a towering storm cloud lit from within, the red engine framing the lower right. i've taken this photo on every flight and i'll keep taking it. #TravelPhotography from airplane windows is an act of attention. you're suspended between places and the sky is doing something extraordinary and you are right there for it.",,Airplane window sunset view with storm cloud and engine over South America with layered orange and blue sky,,
images/pin173.png,Bogotá Airport Departure Board Flights,"the departure board at #ElDoradoAirport in #Bogotá — a full screen of destinations, airlines, gates, times. madrid, miami, new york, paris, rio de janeiro, toronto, santiago. the world arranged alphabetically, waiting. i stood there for longer than i needed to. departure boards are documents of human longing. #Colombia is a crossroads and this airport proves it. #SouthAmericaTravel through bogotá is a layover worth extending.",,Full flight departure board at El Dorado Airport Bogotá Colombia listing international destinations and airlines,,
images/pin174.png,Aerial View Airplane Clouds South America,"clouds from above on a flight somewhere over #SouthAmerica — the view through a rain-streaked window, the cloud layer below glowing in the post-sunset light, a mountain peak just barely visible at the horizon. the engine hums at the edge of frame. #AerialPhotography from commercial flights is the most democratic art form: anyone with a window seat and a phone can make something beautiful.",,Aerial view from airplane window of cloud layer with mountain peak visible at horizon over South America,,
images/pin175.png,Night Aerial City Lights South America Flight,"descending somewhere — the city lights below scattered through breaks in the cloud, a mountain ridge holding the horizon, the red engine a fixed point against all that movement. this is the view i always stay awake for on a night flight. #SouthAmerica from the air at night is a constellation of lives lived below. #TravelPhotography: the airplane window is always worth the cramped seat.",,Night aerial view from airplane window showing city lights through clouds with mountain silhouette and red engine nacelle,,
images/pin176.png,Ipanema Rooftop Pool Hotel View Rio,"a rooftop pool in #Ipanema, #RioDeJaneiro — turquoise water, glass safety panel, stone surrounds, the city visible over the edge. this is what the hotel brochure promises and what occasionally delivers. on an overcast afternoon it felt less like a luxury and more like a quiet observation deck. the ocean was somewhere beyond the buildings. you could feel it. #BrazilTravel hotel moments: the rooftop is always worth going up to.",,Rooftop pool with turquoise water and glass panel in Ipanema hotel with city view in Rio de Janeiro Brazil,,
images/pin177.png,Ipanema Rooftop Pool Overcast Sky View,"the same pool from a slightly different position — the water still turquoise, the sky still gray, the city still dense and layered beyond the edge. #Ipanema rooftop pools in #RioDeJaneiro don't require blue skies to be beautiful. the contrast between the warm water and the cool overcast light is its own aesthetic. #BrazilTravel: the pool day doesn't have to be sunny to be worth it.",,Ipanema hotel rooftop pool under overcast sky with city and ocean view in Rio de Janeiro Brazil,,
images/pin178.png,Havaianas Shop Interior Flip Flop Display,"inside a #Havaianas store in #RioDeJaneiro — the display wall of sandals lit from behind, styles arranged in columns: wedge, strappy, embellished, classic. a vintage brasil poster hangs on the adjacent wall. the red mini fridge in the corner. the whole space is a love letter to the brazilian flip flop. #BrazilTravel shopping: this is the flagship experience and it lives up to the expectation.",,Interior of Havaianas store in Rio de Janeiro with backlit display wall of flip flop styles and vintage Brasil travel poster,,
images/pin179.png,Havaianas All Colors Display Rio Store,"the wall that stopped me — every #Havaianas color, every style, arranged in a spectrum from yellow to green to blue to pink to orange to neutral. this display in the #RioDeJaneiro flagship store is genuinely beautiful. #BrazilianDesign: even a flip flop display can be a work of art when it's done with intention. #BrazilTravel shopping: buy them here, in every color, no regrets.",,All colors Havaianas flip flop display wall in Rio de Janeiro flagship store showing rainbow spectrum of styles,,
