file_path,title,description,link,alt_text,section_id,note
images/pin293.png,"The Invasive Fin Card on a Lionfish Catch | Conservation Awareness","found this little card tucked into the catch, a reminder that organizations like the invasive fin are out here actively working against the lionfish problem in caribbean waters. it's easy to forget how much quiet advocacy work happens behind every derby weigh in. #lionfishderby #usvi #conservation",,"business card for The Invasive Fin organization resting on a pile of harvested lionfish",,
images/pin294.png,"Lionfish Spines Up Close | Why This Catch Matters","every spine on this fish is a tiny reason why lionfish derbies exist in the first place. up close, the striped fins and venomous spikes look almost too intentional to be accidental, like the ocean dared something this disruptive to also be this beautiful. #lionfishderby #usvi #stthomas",,"close up of lionfish venomous spines and striped fins on a white tray",,
images/pin295.png,"Lionfish Faces in Close Up | Caribbean Invasive Species","stacked together, the patterns blur into something almost textile, until you notice the eyes staring back. this is what a lionfish catch looks like up close, beautiful and a little unsettling at the same time. #lionfishderby #usvi #invasivespecies",,"extreme close up of multiple lionfish faces and zebra stripe pattern",,
images/pin296.png,"Lionfish Head and Fillet on the Cutting Board","the head goes one way, the fillet goes another, and somewhere in between is the whole story of why derbies like this exist. watching the process up close in st thomas gave me a new appreciation for how much careful work goes into making an invasive species safe to eat. #lionfishderby #usvi #stthomas",,"lionfish head and fillet on a cutting board with hands filleting in the background",,
images/pin297.png,"Filleting a Lionfish Safely | Spine by Spine","one hand steadying the spine, the other guiding the blade, this is what careful looks like when the fish you're cutting can still sting you after it's gone. derby prep in the virgin islands is equal parts skill and respect for the animal. #lionfishderby #usvi #stthomas",,"gloved hands holding lionfish spine while filleting on a cutting surface",,
images/pin298.png,"Empty Beach and Palm Covered Hillside | USVI Boat View","no footprints, no chairs, just a steep green hillside dropping into turquoise water and a strip of white sand in between. moments like this from the boat are the ones that make you want to stay one more day in the virgin islands. #usvi #stjohn #caribbeanbeaches",,"empty white sand beach backed by palm covered hillside and turquoise water, viewed from a boat",,
images/pin299.png,"Lionfish Head Close Up | Zebra Stripe Detail","the markings on this lionfish head look almost hand painted, stripes curving around the eyes and down the jaw like something out of a textile pattern, not a fish causing real damage to caribbean reefs. #lionfishderby #usvi #invasivespecies",,"close up of lionfish head showing zebra stripe pattern on a cutting surface",,
images/pin300.png,"A Pile of Harvested Lionfish | Derby Catch Detail","this many lionfish in one place means this many fewer threats to the reef. every spine, every stripe, every blank stare is part of a haul that actually makes a difference out here. #lionfishderby #usvi #stthomas",,"pile of multiple harvested lionfish with venomous fins splayed out",,
images/pin301.png,"Pizza Pi Anchored in Turquoise Water | USVI Floating Pizzeria","seeing this boat anchored against that water color almost didn't feel real, yellow and teal hull, name painted right on the side, dinghy bobbing alongside. floating pizzerias might be the most virgin islands thing i've encountered yet. #usvi #bvi #pizzapi",,"wide view of Pizza Pi floating pizzeria boat anchored in turquoise water with name visible on hull",,
images/pin302.png,"Weighing a Lionfish at Derby Check In | 725 Grams","seven hundred twenty five grams doesn't sound like much until you remember every gram represents one less threat to the reef. watching the weigh in process at this lionfish derby checkpoint showed me just how much structure goes into something that looks like simple fun on the surface. #lionfishderby #usvi #stthomas",,"lionfish being weighed on a digital scale showing 725 grams at a derby check-in station",,
