file_path,title,description,link,alt_text,section_id,note
images/pin303.png,From the Helm in the British Virgin Islands,"there's a particular silence that happens when you're skimming open water and the island ahead hasn't decided what it wants to be yet. half ridge half mirage. the boat dash, the salt on the glass, the way #BVI islets stack themselves on the horizon like they're waiting their turn. i've started to notice how much of island life happens in transit, between one anchorage and the next, in that strip of blue that doesn't belong to anywhere yet. #britishvirginislands #caribbeanboatlife #sailingtheBVI",,View from a boat windshield crossing open water toward green hilly islands in the British Virgin Islands,,
images/pin304.png,Superyacht Anchored Off a BVI Hillside,"there's a different kind of quiet around the big boats. the kind that says someone planned this down to the cleat. watching a superyacht idle near the hillside marinas of the #BVI, dwarfing the sailboats around it, i kept thinking about scale, about how the same turquoise water holds both a thirty foot sloop and a three hundred foot vessel without complaint. the sea doesn't care what you arrived in. #britishvirginislands #yachtlife #caribbeanharbor",,Large white superyacht docked near a green hillside marina in the British Virgin Islands,,
images/pin305.png,Welcome to Norman Island, BVI,"some signs feel like punctuation marks on a trip, not directions. this one, thatched roof and hand painted map, sits in soft sand under a leaning palm and tells you you've made it to #NormanIsland, the place they say inspired Treasure Island. i like how unceremonious it is. no gate, no fee, just a welcome and a coastline shaped like a promise. #britishvirginislands #normanislandbvi #caribbeanislandlife",,Welcome to Norman Island wooden sign under a palm tree on a sandy beach in the BVI,,
images/pin306.png,Storm Clouds Over a Lone BVI Islet,"the weather out here doesn't ask permission. one minute it's all blue, the next a single cloud has built itself into something enormous over a rocky islet, and you're watching two kinds of drama happen at once, the sky's and the sea's. there's a hush that comes before rain on the water, even when you're miles from the nearest #BVI shoreline. it humbles you a little. #britishvirginislands #caribbeanweather #islandhopping",,Dramatic storm clouds gathering above a small rocky island in open Caribbean water,,
images/pin307.png,A Working Beach in the British Virgin Islands,"not every beach here is a postcard, and that's exactly why i keep my camera out. this one belongs to the people who actually live and work on the water, hauling small fishing boats named Gismo up onto the sand, a beat up orange bar tucked under the palms behind them. it's the unscripted version of #paradise, the one that exists whether or not anyone's watching. #britishvirginislands #localislandlife #caribbeanfishing",,Local fishermen pulling small boats onto a sandy beach with a rustic bar in the background BVI,,
images/pin308.png,Island Life, Unfiltered, in the BVI,"same beach, different breath. i went back to this stretch because something about the rhythm of it, men working boats while a hillside watches over a string of modest buildings, felt more honest than the marinas a mile away. this is the working backbone of #BVI tourism, the part that rarely makes the brochure. #britishvirginislands #caribbeanculture #islandworkinglife",,Fishermen working with small boats on a beach below a green hillside in the British Virgin Islands,,
images/pin309.png,Anchored Off a Beach Club in the BVI,"sun flare, turquoise water, a string of orange umbrellas just visible on shore. this is the kind of scene that makes people start googling flights mid scroll, and honestly, i get it. there's something about anchoring just offshore from a beach club in the #BVI, boats bobbing, hills folding into each other in the distance, that resets your whole nervous system. #britishvirginislands #caribbeanbeachclub #boatlifebvi",,Boats anchored in turquoise water near a beach club with orange umbrellas in the British Virgin Islands,,
images/pin310.png,Superyacht Drifting Past the BVI Coastline,"i'll never get tired of watching these massive boats glide past a coastline that still looks mostly untouched. there's a tension in it, old world hills, new world wealth, both occupying the same strip of #BVI water like they've made peace with each other. the red roofed cottages on shore look almost like an afterthought beside it. #britishvirginislands #luxuryyacht #caribbeancoastline",,Superyacht cruising along a green hillside coastline in the British Virgin Islands,,
images/pin311.png,Stern View of a Catamaran in BVI Waters,"there's something almost architectural about a catamaran from behind, all clean lines and rigging against a sky that can't decide between storm and shine. gullwing painted across the stern, anchored in glassy #BVI water, hills rolling soft in the background. i find myself drawn to boats the way some people are drawn to buildings, the structure of them, the intention. #britishvirginislands #catamaranlife #sailingvacation",,Rear view of a white catamaran sailboat anchored in turquoise water in the British Virgin Islands,,
images/pin312.png,Behind the Counter on Pizza Pi, BVI,"there's a floating pizza boat in the #BVI and yes, it's exactly as charming as it sounds. easy, breezy, cheesy, printed right on the back of a shirt, climbing up toward the prep window where the magic happens. i love discovering little floating institutions like this, places that exist purely because someone had a good idea and a boat. #britishvirginislands #pizzapibvi #floatingpizzeria",,Crew member climbing aboard the colorful Pizza Pi floating pizzeria boat in the British Virgin Islands,,
