file_path,title,description,link,alt_text,section_id,note
images/pin333.png,"Sunset Through the Boat Frame, USVI","watching the sun drop behind a row of small islands through the boat's own windshield frame, the metal and glass turning gold for just a few minutes, this is the #USVI at its most unplanned and most beautiful. #virginislands #boatsunset #caribbeanwaters",,Sunset viewed through a boat windshield frame over island silhouettes in the US Virgin Islands,,
images/pin334.png,Another Angle on a USVI Sunset,"slightly different framing, same impossibly good sunset, because some evenings in the #USVI deserve more than one photo. the boat hardware catches the light just as much as the sky does. #virginislands #caribbeansunset #boatlife",,Boat deck and windshield silhouetted against an orange sunset in the US Virgin Islands,,
images/pin335.png,Catamaran Flyer Docked at Frenchman's Reef,"storm clouds building dramatically behind the Flyer catamaran docked at #FrenchmansReef, the masts cutting straight up into all that grey, this felt like the ocean deciding whether or not to behave. #stthomas #usvirginislands #stormyseas",,Catamaran named Flyer docked at Frenchman's Reef marina under stormy clouds in St. Thomas,,
images/pin336.png,"Derby Day Pose, St. Thomas Lionfish Derby","another shot from derby day, this one all attitude, sunglasses on, lionfish dangling, mermaid art on full display. the #LionfishDerby in St. Thomas turns out some of the best candid portraits of the season. #usvirginislands #stthomas #reefresponsible",,Woman posing with a lionfish catch at the 2026 Lionfish Derby event in St. Thomas,,
images/pin337.png,"Flyer Catamaran, Closer Look at Frenchman's Reef","a closer look at the Flyer's rigging against the Frenchman's Reef sign and that same moody sky, there's something almost architectural about sailboat masts when you really study them up close in the #USVI. #virginislands #catamaranlife #frenchmansreef",,Close view of catamaran rigging and masts at Frenchman's Reef dock in St. Thomas,,
images/pin338.png,"Sunset From the Stern, USVI Waters","looking back over the boat's stern as the sun drops behind a jagged little peak, the water catching every bit of orange it can hold. evenings like this are exactly why people keep coming back to the #USVI. #virginislands #caribbeansunset #boatdeck",,Sunset over distant island peaks viewed from the stern of a boat in the US Virgin Islands,,
images/pin339.png,Hazy Sun Over a USVI Hillside,"the sun blown out and glowing behind scattered clouds, a hillside of houses tucked into the cliffs below, this is the kind of overexposed, slightly imperfect photo that somehow captures the #USVI better than the polished ones. #virginislands #islandhillside #caribbeanlight",,Bright sun behind clouds over a cliffside neighborhood in the US Virgin Islands,,
images/pin340.png,"Quiet Cove at Sunrise, USVI","two leaning palms, a sliver of white sand, and water so clear it barely counts as an obstacle between you and the hillside beyond. mornings like this in the #USVI feel almost too good to photograph, like the camera can't quite hold all of it. #virginislands #caribbeancove #sunrisebeach",,"Calm cove with palm trees, white sand, and clear turquoise water in the US Virgin Islands at sunrise",,
images/pin341.png,"Same Cove, Different Breath, USVI","i circled back to this cove because the light kept shifting and i wanted to catch it one more time, rocks half submerged, the hillside glowing faintly green. the #USVI rewards patience like this. #virginislands #caribbeanbeach #morninglight",,Tranquil cove with palm trees and rocky shoreline along clear water in the US Virgin Islands,,
images/pin342.png,One More USVI Sunset for the Road,"another sunset, another quiet ribbon of gold across the water, because apparently i can't stop photographing the same kind of #USVI evening and somehow it never gets old. some things are worth repeating. #virginislands #caribbeansunset #islandevenings",,Sun setting over island silhouettes with light reflecting on the water in the US Virgin Islands,,
