file_path,title,description,link,alt_text,section_id,note
images/pin421.png,"Luxury Yacht Docked St John Marina","this Formula yacht sat at the dock like it had nowhere urgent to be, palm trees and hillside villas framing it on every side. #StJohn marina life has a rhythm all its own, boats coming and going, dinghies bobbing near the beach, everyone moving at exactly the speed the heat allows. watching a boat this size tie up in the #USVI always makes me reconsider my relationship with punctuality.",,"Grey Formula yacht docked at a marina in St John with palm trees and hillside homes in the background",,
images/pin422.png,"Bougainvillea Lined Resort Walkway","this walkway stopped me before I even reached the beach, bougainvillea spilling over both sides in a color so bright it almost looked staged. #USVI resort landscaping does this thing where every path feels like an event, not just a way to get somewhere. i think good hospitality design understands that the walk matters as much as the destination.",,"Brick walkway lined with bright pink bougainvillea flowers leading through a tropical resort courtyard",,
images/pin423.png,"Captain's Lady III Ferry Dock View","the Captain's Lady III sat docked under a sky so blue it looked photoshopped, palm trees and a lone streetlamp framing the whole scene. #USVI inter-island ferries like this one are the unsung heroes of getting around, less glamorous than a private charter but somehow more memorable. there's something about watching a working boat at rest that feels honest in a way charter yachts don't.",,"White and red Captain's Lady III ferry boat docked next to a smaller yacht under a clear blue sky",,
images/pin424.png,"Ferry Boat Dock Tropical Path","same ferry, wider view now, a curved pink walkway leading down toward the water and the boats waiting there. #USVI island hopping starts at docks exactly like this one, unglamorous concrete and grass giving way to open water and wherever the next island happens to be.",,"Curved pink walkway leading to a marina with the Captain's Lady III ferry and other boats docked nearby",,
images/pin425.png,"Captain's Lady III Close Up Ferry","close enough now to read the name clearly, Captain's Lady III, painted in blue script along a hull that's clearly made this crossing more times than I could count. #USVI ferries carry the actual daily life of these islands, groceries and commuters and tourists all sharing the same deck. i have a soft spot for boats that work for a living.",,"Close up of the Captain's Lady III ferry boat name painted on its white hull at a St John dock",,
images/pin426.png,"Quiet Bay Waterfront Homes St John","a catamaran and a couple small boats floated in front of a hillside dotted with waterfront homes, the whole bay quiet enough to hear itself think. #StJohn residential coastline has this understated elegance, houses tucked into green instead of announcing themselves. i keep wondering what it's like to wake up to this view every single day.",,"Small catamaran and boats anchored in a calm bay in front of waterfront homes on a green hillside in St John",,
images/pin427.png,"Anchored Boats Hillside Homes View","a handful of boats anchored off a hillside covered in houses and palms, red roofs peeking through green in that specific #USVI architectural style. this is the kind of bay that makes you start doing math on what it would take to live here permanently, math that never quite works out but is fun to run anyway.",,"Boats anchored in a bay with hillside homes and palm trees visible along the shoreline in St John",,
images/pin428.png,"Boat Engine Room Safety Equipment","not every part of a #USVI charter is palm trees and turquoise water, sometimes it's a fire extinguisher and a heater panel labeled one through seven. i think there's something reassuring about seeing the unglamorous machinery that actually keeps a vessel running, the parts nobody photographs but everybody depends on.",,"Boat engine room interior showing a fire extinguisher, heater control panel, and safety equipment",,
images/pin429.png,"Dark Cockpit Ocean View Through Windows","from inside the darkened helm, the ocean glowed almost purple through the windows, a sliver of island visible on the horizon. #USVI charter boats have this contrast built in, dim mechanical interiors giving way to blinding bright water just past the glass. i love how a cockpit frames the sea like a series of paintings.",,"View of the ocean and distant island through the dark windows of a boat cockpit interior",,
images/pin430.png,"Boat Bow Approaching Island Horizon","the bow cut toward a low green island on the horizon, railings framing water that stretched out in every direction. #USVI boat days are made of moments like this, the anticipation before arrival, watching land slowly resolve out of blue. i never get tired of that particular kind of waiting.",,"View from a boat's bow railing looking toward a distant green island across open blue water",,
