file_path,title,description,link,alt_text,section_id,note
images/pin491.png,"Ocean View Balcony Palm Tree USVI","Balcony view featuring a palm tree with the ocean visible in the distance, great for tropical home inspiration, ocean view balcony content, and USVI vacation rental photography. Tag: #OceanViewBalcony, #USVI, #TropicalHome, palm tree balcony, Caribbean views.",,"A balcony view with a palm tree in the foreground and the ocean visible in the distance in the US Virgin Islands.",,
images/pin492.png,"CPR Training Class Emergency Skills","Group practicing CPR and rescue techniques on training mannequins in a classroom setting, perfect for first aid certification inspiration, emergency training content, and CPR class photography. Tag: #CPRTraining, #FirstAidCertification, #EmergencyPreparedness, rescue training, life-saving skills.",,"Two people practicing CPR techniques on training mannequins in a classroom during a first aid course.",,
images/pin493.png,"CPR Chest Compressions Training Demo","Close-up of hands performing chest compressions on a CPR training mannequin, ideal for first aid class inspiration, CPR certification content, and emergency response training photography. Tag: #CPRTraining, #ChestCompressions, #FirstAidClass, life-saving skills, emergency training.",,"Close-up of hands performing chest compressions on a CPR training mannequin during a first aid class.",,
images/pin494.png,"Nautical Anchor Wheel Keychain Silhouette","Silhouette of a nautical anchor and ship wheel bottle opener held against a cloudy sky, perfect for nautical decor inspiration, sailing souvenir content, and Caribbean travel keepsake photography. Tag: #NauticalDecor, #SailingSouvenir, #ShipWheel, anchor keychain, nautical gift.",,"A silhouette of a nautical anchor and ship wheel bottle opener held up against a cloudy sky.",,
images/pin495.png,"Anchor Ship Wheel Bottle Opener Souvenir","Another angle of a nautical anchor and ship wheel bottle opener silhouetted against the sky, great for nautical gift inspiration, sailing memorabilia content, and Caribbean souvenir shopping ideas. Tag: #NauticalGift, #SailingMemorabilia, #ShipWheelDecor, anchor souvenir, Caribbean keepsake.",,"A nautical anchor and ship wheel bottle opener silhouetted against a cloudy sky, held by hand.",,
images/pin496.png,"Tropical Restaurant Mural Caribbean Decor","Colorful tropical mural with palm leaves and pink ginger flowers inside a Caribbean restaurant, perfect for tropical interior design inspiration, restaurant decor content, and island dining photography. Tag: #TropicalDecor, #CaribbeanRestaurant, #IslandDining, tropical mural, restaurant design.",,"A colorful tropical mural featuring palm leaves and a pink ginger flower painted on a restaurant wall.",,
images/pin497.png,"Life Raft Floating Caribbean Marina","Yellow and red inflatable life raft floating in a calm bay near a marina, great for boat safety inspiration, marine safety equipment content, and Caribbean marina photography. Tag: #LifeRaft, #BoatSafety, #CaribbeanMarina, marine safety gear, sailing safety.",,"A yellow and red inflatable life raft floating in a calm bay near a marina with sailboats in the background.",,
images/pin498.png,"Marina Parking Lot Boats USVI","Marina parking lot with trucks and boats docked along the water, perfect for marina lifestyle inspiration, boat storage content, and USVI waterfront photography. Tag: #MarinaLife, #USVI, #BoatStorage, waterfront parking, Caribbean marina.",,"A marina parking lot with trucks and cars near docked boats and sailboats in the US Virgin Islands.",,
images/pin499.png,"Quirky Vintage Car Visor Sticker","Funny vintage novelty sticker on a car sun visor with retro airbag safety warnings, great for road trip humor inspiration, vintage car decor content, and quirky travel photography. Tag: #VintageCar, #RoadTripHumor, #RetroDecor, novelty sticker, car nostalgia.",,"A vintage novelty sticker and safety warning label on a car's sun visor.",,
images/pin500.png,"Firefighter Gear Playful Pose Office","Person playfully posing in full firefighter turnout gear inside an office setting, perfect for emergency responder appreciation content, firefighter gear inspiration, and workplace fun photography. Tag: #FirefighterGear, #EmergencyResponder, #FirstResponderLife, turnout gear, fire safety training.",,"A person posing playfully in full firefighter turnout gear and mask inside an office.",,
