file_path,title,description,link,alt_text,section_id,note
images/pin411.png,"Storm Clouds Over Rocky Headland","the clouds got heavier here, almost blue black, hanging over a rocky point that didn't seem bothered by any of it. there's something steadying about watching land handle weather better than you would, #CaribbeanCoast cliffs that have clearly seen worse than one afternoon squall.",,"Dark storm clouds hanging over a rocky headland with waves breaking below in the Virgin Islands",,
images/pin412.png,"Rugged Rock Formation Twilight Sea","this rock formation looked almost prehistoric in the low light, sharp edges and scattered cactus silhouetted against a sky gone dim. #USVI terrain like this makes we forget i'm in the Caribbean at all, it reads more like some volcanic outcrop from a completely different part of the world.",,"Rugged dark rock formation with cactus silhouettes against a dim evening sky and choppy water",,
images/pin413.png,"Lone Flagpole on Rocky Island","just a flagpole standing alone on a scrubby rock island, no flag flying, no explanation, just this strange lonely marker against an empty blue sky. i don't know the story behind it, but i think about it more than i probably should, some small human insistence on marking territory even out here.",,"A tall bare flagpole standing on a small rocky uninhabited island under a clear blue sky in the Virgin Islands",,
images/pin414.png,"Flagpole Island Clearer Daylight View","brighter light this time, same lonely flagpole, same quiet rock island doing nothing but existing in the middle of the water. #USVI has so many of these unnamed, unclaimed looking spots, and I like that some places get to just be there without needing a purpose.",,"A tall flagpole on a small rocky island with green vegetation viewed from the water on a sunny day",,
images/pin415.png,"Sailboats Anchored in Quiet Bay","a handful of boats sat anchored in front of a hillside thick with green, the kind of quiet bay that makes you understand why people never want to leave their boat once they've found the right spot. #USVI anchorages like this one feel like a secret handshake among sailors, calm water and good holding and nobody in a hurry.",,"Sailboats anchored in a calm turquoise bay in front of a green hillside in the Virgin Islands",,
images/pin416.png,"Matching Turtle Rashguards Friends","caught mid laugh, matching turtle print rashguards, the kind of photo that only happens when you're genuinely having a good time and not posing for it. #USVI island shops always have the best local prints, and this sea turtle design might be my favorite souvenir find yet.",,"Two women in matching pink hibiscus and sea turtle print rashguards laughing together indoors",,
images/pin417.png,"Sea Turtle Print Rashguard Detail","turning around just enough to show off the back of these shirts, hibiscus vines and a full sea turtle painted across the fabric in soft watercolor pink. i love finding pieces like this while traveling, something that actually reminds me of the #VirginIslands every time i wear it back home.",,"Close up of two women wearing matching white rashguards with pink hibiscus and sea turtle designs on the back",,
images/pin418.png,"Boat Wake Leaving USVI Coastline","looking back at the wake churning white behind us, red cliffs and green hills receding into the distance as we pulled away. there's always a small ache leaving a place like #StThomas, even mid trip, even knowing you're headed somewhere just as good.",,"View of a foaming boat wake with red cliffs and green hills receding in the background near St Thomas",,
images/pin419.png,"Hillside Homes Overlooking Boat Anchorage","a hillside dotted with red and blue roofed homes tumbled down toward a bay full of small anchored boats, the kind of view that makes you start pricing real estate you can't actually afford. #USVI hillside living looks this good in real life too, not just in the photos.",,"Hillside covered in colorful roofed homes overlooking a bay with anchored boats in the Virgin Islands",,
images/pin420.png,"Bay Full of Anchored Boats Hillside View","same hillside, wider now, more boats scattered across water so blue it barely looks real, homes climbing the green slope behind them. i think this might be the most #USVI photo I took all trip, boats and hills and water doing exactly what you'd hope they would.",,"Wide view of a bay filled with anchored boats below a hillside covered in homes and greenery in the Virgin Islands",,
