file_path,title,description,link,alt_text,section_id,note
images/pin283.png,"Daytime Moon Over a Caribbean Island | St John USVI","there's a quiet kind of wonder in catching the moon out during daylight, hanging there over a green hillside in st john like it forgot to leave. the no boats marker breaks up the stillness of the water, a small reminder that even paradise has its rules. days like this remind me why the us virgin islands feel less like a destination and more like a mood. #stjohn #usvi #caribbeanwaters",,"daytime moon visible over green island hills with a no boats buoy marker in calm blue water, St John USVI",,
images/pin284.png,"Sunset Over the British Virgin Islands From the Water","the sun doesn't really set out here, it just slowly hands the sky over to the islands. watching this from the boat, BVI silhouettes stacking up along the horizon, the whole ride home felt like the ocean was glowing from underneath. nothing beats golden hour between the virgin islands. #bvi #usvi #caribbeansunset",,"sunset over silhouetted British Virgin Islands with golden light reflecting on dark water, viewed from a boat",,
images/pin285.png,"Sailing Past the Islands | BVI Boat Day Views","this is the view that makes every choppy ride worth it, distant green islands rising out of deep blue water, framed by the boat's own tower like a built in picture frame. somewhere between st thomas and the bvi, this is just another tuesday on the water. #bvi #usvi #caribbeanboatlife",,"view of distant green island chain from boat tower frame over deep blue Caribbean water",,
images/pin286.png,"Sea Grape Trees and Soft Sand | USVI Beach Texture","some beaches are about the water and some are about everything else, the sand ripples, the sea grape leaves catching the light, the quiet you only notice once you stop moving. this stretch in the virgin islands felt like one of those days built for nothing but noticing. #usvi #stjohn #caribbeanbeaches",,"sea grape trees and rippled white sand on a quiet beach in the US Virgin Islands",,
images/pin287.png,"Stone Seawall and Palms at Golden Hour | USVI Coastline","there's something satisfying about a hand built stone wall holding the line between sand and sea, palms leaning in overhead like they're keeping watch. the light was doing that golden hour thing it does so well in the virgin islands, turning even a seawall into something worth stopping for. #usvi #stjohn #caribbeancoast",,"stacked stone seawall with palm trees at golden hour on a USVI beach with gentle surf",,
images/pin288.png,"A Lone Beach Chair in the Surf | USVI Quiet Moments","just an empty chair standing in the shallows, sea grape trees behind it, water calm enough to look like glass. someone left it there, maybe mid conversation, maybe mid swim, and i couldn't stop looking at how perfectly out of place it felt in the best way. the virgin islands have a way of turning small abandoned moments into entire stories. #usvi #stjohn #caribbeanbeach",,"single empty beach chair standing in shallow turquoise surf with lush tree line behind it, USVI",,
images/pin289.png,"Another Island View From the Boat | BVI Horizon","same boat, same tower frame, a slightly different angle on the same string of green islands floating along the horizon. days spent moving between the bvi like this make you realize how close everything actually is once you're on the water. #bvi #usvi #caribbeanislandhopping",,"distant island chain viewed through boat tower frame over deep blue water, BVI",,
images/pin290.png,"Cleaning a Lionfish By Hand | Invasive Species Removal","gloved hands and a steady blade, this is the unglamorous part of lionfish derbies that never makes it onto the flyer. filleting an invasive species takes patience and respect, those spines don't stop being dangerous just because the fish is done swimming. work like this in the virgin islands matters more than it looks. #lionfishderby #usvi #stthomas",,"gloved hand filleting a lionfish with a knife on a cutting surface",,
images/pin291.png,"Pizza Pi Floating Pizzeria | USVI BVI Boat Life","a yellow and teal boat bobbing in the harbor turned out to be one of the most charming things i've seen out here, a literal floating pizzeria with merch and a sense of humor to match. takin it easy, keepin it breezy, lovin it cheesy pretty much sums up the virgin islands vibe. #usvi #bvi #pizzapi",,"Pizza Pi floating pizza boat in yellow and teal with employee climbing aboard and merchandise on display",,
images/pin292.png,"Another Caribbean Sunset From the Boat","the same sun, a slightly different frame, still just as good. there's no getting tired of watching the islands disappear into silhouette while the water turns gold beneath the boat. some sunsets just ask to be looked at twice. #usvi #bvi #caribbeansunset",,"sunset over Caribbean islands with golden light on the water, viewed from a boat",,
