file_path,title,description,link,alt_text,section_id,note
images/pin180.png,Havaianas Multicolor Flip Flop Wall Detail,"a closer look at the #Havaianas wall — the individual pairs hung in clusters by color, each rack labeled with a price, the variety overwhelming in the best way. lime green next to cobalt next to magenta next to gold. this is a #RioDeJaneiro shopping pilgrimage and it is absolutely worth making. #BrazilTravel flip flop culture is real and this wall is the temple.",,Detail of multicolor Havaianas flip flop display wall with price tags in Rio de Janeiro Brazil flagship store,,
images/pin181.png,Havaianas Charm Tray Rio de Janeiro Customization,"the customization tray at #Havaianas in #RioDeJaneiro — gold letters, enamel animals, fruit charms, evil eyes, all arranged in a white display case. a staff member stood ready. i watched a family spend twenty minutes choosing letters. the personalization of an object this simple and this beloved felt like a ceremony. #BrazilTravel souvenir culture at its most personal and most worth doing.",,White display tray of Havaianas customization charms including gold letters and enamel pins at Rio de Janeiro store,,
images/pin182.png,Havaianas Enamel Pin Charms Customization Close,"the charms up close — gold block alphabet, enamel strawberries, sunflowers, butterflies, zodiac coins — all priced at R$9.99 to R$12.99 each at the #Havaianas store in #RioDeJaneiro. small objects that carry an outsized amount of meaning when you put them on something you wear every day. #BrazilTravel shopping: the charm customization station is a highlight. take your time.",,Close up of Havaianas enamel charm and gold letter customization display in Rio de Janeiro Brazil store,,
images/pin183.png,Street Art Drip Mountain Painting Rio Market,"at the outdoor art market in #RioDeJaneiro — a large canvas painted with the mountain silhouette of the city in multicolored dripping paint. the peaks melting into rivers of pigment, the white canvas below. i stood in front of it for a while. #BrazilArt at street fairs tends to be representational and honest: artists painting what surrounds them every day. the mountains of #RioDeJaneiro painted in drips feel exactly right.",,Large canvas street art painting of Rio de Janeiro mountains in multicolor dripping paint at outdoor art market,,
images/pin184.png,Colorful Mountain Drip Art Fair Rio de Janeiro,"the same painting at the outdoor #RioDeJaneiro fair — this time more of the stall visible, another canvas partially shown to the right. the mountains rendered in blue, red, yellow, orange drips on white. the artist's signature in the lower right corner. #BrazilArt and local art markets: this is where the city's visual language lives. buy a painting, bring it home, let it remind you.",,Colorful drip paint canvas of Rio de Janeiro mountain silhouette at outdoor art fair stall with additional artworks visible,,
images/pin185.png,Crochet Bikini Brazilian Colors Handmade Market,"hand-crocheted, proudly in #Brazil colors — this bikini hanging at a market stall in #Ipanema is the kind of thing you find and can't stop thinking about. made by someone's hands, sized by the maker, tagged with a small label. #BrazilianFashion at street markets is specific and sincere. #RioDeJaneiro market shopping on a sunday is the best use of your afternoon.",,Handmade crochet bikini in Brazilian flag colors green yellow blue hanging at Ipanema street market Rio de Janeiro,,
images/pin186.png,Crochet Swimwear Handmade Brazil Market Stall,"the crochet bikini set closer up — the stitches visible, the stripes across the bottom deliberate, the ties hanging loose. this was at an outdoor market in #RioDeJaneiro and the maker was nearby. #BrazilianCraft and handmade swimwear occupy a unique space in #Brazil's fashion culture: genuinely artisanal, genuinely affordable, genuinely worth buying. #Ipanema market finds.",,Close up detail of handmade crochet bikini with tie straps at outdoor market in Rio de Janeiro Ipanema Brazil,,
images/pin187.png,Bahian Street Food Menu Sign Rio Market,"the menu board at a bahian food stall in a #RioDeJaneiro market — acarajé, abará, vatapá, caruru, bolinho de tapioca, cuz cuz, bolo de aipim, cocada, quindim, queijadinha, all listed in clean text on a yellow background. the woman in the photo above it held a large metal spoon. #BahianFood brought to #RioDeJaneiro: a whole tradition of flavor and history in a market stall. i ordered the acarajé.",,Yellow menu sign at Bahian food market stall listing acarajé vatapá and traditional dishes in Rio de Janeiro Brazil,,
images/pin188.png,Brasil Streetwear Crop Top Copacabana Market,"the mannequin at the #Copacabana street stall again — yellow brasil crop top, blue biker shorts, neymar jerseys hanging behind. the outfit is a declaration. #RioDeJaneiro promenade markets are full of this energy: national pride expressed through fashion, everything tagged and ready, the vendor nearby. #BrazilTravel fashion: the brasil crop top is an institution.",,Mannequin in Brasil yellow crop top and blue shorts at Copacabana street market with jerseys displayed in Rio de Janeiro,,
images/pin189.png,Brasil Bodysuit Ribbed Yellow Green Rio Market,"the ribbed yellow brasil bodysuit up close — green neckline, five gold stars, small flag emblem, R$42 price tag. found at a street market on the #Copacabana promenade in #RioDeJaneiro. there is something about holding this object in a country that made it that hits differently than buying it online. #BrazilTravel fashion souvenirs: get the one that actually comes from there.",,Close up of yellow ribbed Brasil bodysuit with green trim and embroidered stars at Copacabana street market in Rio de Janeiro,,
