file_path,title,description,link,alt_text,section_id,note
images/pin130.png,Havaianas Charm Customization Station Brazil,"you can customize your #Havaianas in the rio store — gold letter charms, enamel fruit and animal pins, evil eyes, bows, clovers — displayed in a flat glass case while a staff member stands ready with a pencil. i watched people deliberate over initials and sunflowers for twenty minutes. #RioDeJaneiro souvenir culture at its most personal. #BrazilTravel shopping that actually means something when you get home.",,Glass display case of Havaianas customization charms including gold letters enamel pins and jewelry at Rio de Janeiro store,,
images/pin131.png,Havaianas Gold Letter Charms Customization,"the details up close — gold block letters, enamel fruit charms, zodiac coins, butterfly pins, all laid out in a white display tray at the #Havaianas store in #RioDeJaneiro. the prices ranged from R$9.99 to R$12.99 each. a small investment in something you'll keep. #BrazilTravel souvenirs: skip the magnets. get your initials in gold on a pair of sandals and wear them for years. #BrazilianCraft and design in a tiny package.",,Close up of gold letter and enamel charm customization display at Havaianas store in Rio de Janeiro Brazil,,
images/pin132.png,Colorful Rio Street Art Market Painting,"at an outdoor art market in #RioDeJaneiro — i think it was the hippie fair in #Ipanema — i stopped at a stall where a painting of the city's mountains was done entirely in dripping paint. the peaks rendered in multicolor streams — blue, red, yellow, orange — melting down a white canvas like the city itself was dissolving into color. #RioDeJaneiro street art and local artists deserve more than a glance. #BrazilArt is alive and loud and worth buying.",,Colorful dripping paint mountain painting at outdoor art market stall in Rio de Janeiro Brazil,,
images/pin133.png,Drip Paint Mountain Art Rio de Janeiro Market,"a slightly different angle, same painting — the multicolored drip art of #RioDeJaneiro's mountains at an outdoor fair in #Ipanema. the peaks dissolve into rivers of pigment against a white ground. below it, another painting of a graphic cityscape. i kept coming back to this stall. #BrazilArt at street markets is where the city's identity lives most honestly — in the hands of artists who paint what they see every day. #RioDeJaneiro travel and art are inseparable.",,Colorful drip art painting of Rio de Janeiro mountains displayed at outdoor Ipanema art fair,,
images/pin134.png,Crochet Bikini Brazilian Flag Colors Rio Market,"hand-crocheted, in the colors of #Brazil — green, yellow, blue, white. a triangle top and a high-cut bottom, hanging on a rack at an outdoor market in #RioDeJaneiro, both pieces tagged with a small handmade label. this is #BrazilianFashion at its most authentic: made by hand, priced fairly, worn on the beach it was made beside. #Ipanema street market finds like this one are why i always leave extra room in my bag.",,Hand-crocheted bikini in Brazilian flag colors green yellow blue displayed at outdoor market in Rio de Janeiro,,
images/pin135.png,Handmade Crochet Swimwear Brazil Market,"the crochet bikini again, closer now — the texture of the stitches visible, the colors of the #Brazil flag unmistakable. made by hand at a market stall in #RioDeJaneiro where the artist stood nearby ready to size you. #BrazilianFashion handmade swimwear is a category that deserves its own suitcase. #Ipanema market shopping is one of the best things you can do on a sunday in this city. buy from the makers. always.",,Close up of handmade crochet bikini in Brazilian national colors at Ipanema street market in Rio de Janeiro,,
images/pin136.png,Bahian Food Stall Menu Acarajé Rio de Janeiro,"a yellow sign at a market stall in #RioDeJaneiro listed everything in a careful hand: acarajé, abará, vatapá, caruru, bolinho de tapioca, cuz cuz, bolo de aipim, cocada, quindim, queijadinha. #BahianFood outside of bahia is a small miracle. the woman in the photo above the menu wore white and smiled with the authority of someone who has been feeding people for decades. #BrazilianStreetFood is regional, historical, and deeply worth seeking out.",,Bahian food stall menu sign listing acarajé abará vatapá and traditional dishes at outdoor market in Rio de Janeiro Brazil,,
images/pin137.png,Brasil Crop Top Street Market Copacabana,"a mannequin at a street stall in #RioDeJaneiro wore the look — yellow brasil crop top with green trim, blue biker shorts with yellow stripes, both tagged and ready. beside her on hangers: neymar jr. jerseys, shorts, hats, all in the green and gold of #Brazil. the #Copacabana promenade market is one big declaration of national pride and it's impossible not to love it. #BrazilTravel fashion finds: the crop top was R$42.",,Mannequin wearing Brasil yellow crop top and blue biker shorts at Copacabana street market stall in Rio de Janeiro,,
images/pin138.png,Brasil Bodysuit Close Up Street Market Rio,"the brasil bodysuit up close — yellow ribbed fabric, green neckline, five gold stars and a flag emblem embroidered on the chest, R$42 tag attached. this is the kind of thing you find at a street stall in #Copacabana and wear for years. #RioDeJaneiro market shopping has its own pace — you wander, you touch things, you try on. #BrazilianFashion on the promenade is loud and proud and entirely sincere.",,Close up of yellow Brasil embroidered ribbed crop top bodysuit with green trim at Copacabana street market in Rio de Janeiro,,
images/pin139.png,Mirror Selfie Jewelry Market Stall Rio,"i caught myself in a market mirror in #RioDeJaneiro — brown crop top, white shorts, shell necklace i'd just tried on, red phone raised. the stall around me was dense with handmade jewelry, beaded curtains, woven baskets, crystal statuettes of christ the redeemer. the vendor behind me was patient. #BrazilTravel market moments: the best souvenirs are the ones you're wearing when you take the photo.",,Mirror selfie at outdoor jewelry market stall in Rio de Janeiro Brazil showing handmade jewelry and beaded curtain displays,,
