file_path,title,description,link,alt_text,section_id,note
images/pin323.png,An Iguana's View of the USVI Coast,"there's a particular stillness in watching a wild iguana survey the ocean like it owns the place, because out here, it kind of does. perched on volcanic rock with the sea stretching out hazy and silver behind it, this moment in the #USVI felt like a quiet negotiation between land and water that's been happening for centuries. i didn't move for a long time. #virginislands #wildlifephotography #caribbeancoast",,Wild iguana perched on coastal rocks overlooking the ocean in the US Virgin Islands,,
images/pin324.png,"Iguana Territory, US Virgin Islands","same iguana, wider view, and somehow even more humbling. the rocky shoreline, the leaning palm, the haze sitting low over the water, all of it framing this tiny creature like the actual main character of the #USVI coastline. nature doesn't ask permission to be dramatic. #virginislands #islandwildlife #caribbeanrocks",,Rocky coastline with palm trees and a small iguana near the water in the US Virgin Islands,,
images/pin325.png,"The Westin from the Water, St. Thomas","there's something satisfying about seeing a resort from the unglamorous side, the dock ropes, the cleats, the working edge of the marina before you even get to the palm trees and red roofed balconies of the #Westin in St. Thomas. it reframes the whole property as a place people actually live and work around, not just a postcard. #stthomas #usvirginislands #caribbeanresort",,The Westin resort building viewed from the water in St. Thomas with marina dock in foreground,,
images/pin326.png,"Frenchman's Reef Condos from the Bay, St. Thomas","jet skis cutting through green water, a pastel wall of condos climbing the hillside behind them, this is St. Thomas doing its loudest, most colorful version of itself. i love how #StThomas manages to be both resort town and real neighborhood in the same frame. #usvirginislands #caribbeanarchitecture #frenchmansreef",,Colorful hillside condos and a jet ski in the bay near Frenchman's Reef in St. Thomas,,
images/pin327.png,"A Stranded Buoy, Hidden USVI Beach","i found a massive yellow buoy roped off on an empty stretch of sand in the #USVI, clearly washed up and repurposed as some kind of makeshift marker, and it stopped me in my tracks. there's a strange beauty in objects that don't belong somewhere anymore, sitting patiently like they're waiting to be claimed. #virginislands #hiddenbeach #foundobjects",,Large yellow buoy roped to rocks on a remote sandy beach in the US Virgin Islands,,
images/pin328.png,"Lionfish Poisson Cru, USVI Style","lionfish poisson cru, served in little glass cups with toothpick forks, citrus bright and just spicy enough. there's something almost rebellious about eating an invasive species turned delicacy in the #USVI, where lionfish derbies have turned a conservation problem into a genuinely good appetizer. #virginislands #caribbeancuisine #lionfishderby",,Lionfish poisson cru ceviche served in small glasses with a handwritten menu sign,,
images/pin329.png,"Jet Ski Pit Stop, Westin St. Thomas","a quick mechanical hiccup on the water in front of the #Westin, two guys leaning over the jet ski while a third waits it out, completely unbothered by the delay. even minor inconveniences look better with turquoise water and palm trees as the backdrop. #stthomas #usvirginislands #jetskilife",,Two men troubleshooting a jet ski on the water in front of the Westin resort in St. Thomas,,
images/pin330.png,Golden Hour Over the USVI Islands,"the sun sinks low over a string of small islands in the #USVI, and the whole bay turns into one long ribbon of light pointed straight at the shore. i stood there longer than i needed to, just watching the glow shift. #virginislands #caribbeansunset #goldenhour",,Sun setting over a chain of small islands with light reflecting on calm water in the US Virgin Islands,,
images/pin331.png,"2026 Lionfish Derby Catch, St. Thomas","holding up her catch with a grin and a freshly painted mermaid on her leg, this is what the 2026 St. Thomas, St. John, Water Island #LionfishDerby actually looks like up close, less trophy moment, more genuine community pride in helping the reef. #usvirginislands #lionfishderby #marineconservation",,Woman holding a lionfish catch in front of the 2026 Lionfish Derby banner in St. Thomas,,
images/pin332.png,"Rocky Headland, USVI Morning Light","early light hitting a dark rocky headland while the water sits glassy and impossibly blue beneath it, this is the kind of #USVI morning that makes you reconsider your entire sleep schedule just to see it again tomorrow. #virginislands #caribbeanmorning #islandcoastline",,Rocky headland and green hillside along calm blue water in the US Virgin Islands at sunrise,,
