file_path,title,description,link,alt_text,section_id,note
images/pin200.png,OMO Detergent Brazilian Supermarket Rio,"the OMO purocuidado bottle in a #RioDeJaneiro supermarket — hypoallergenic, extra gentle, nova fórmula, 3 liters. i photograph things like this because they tell me something about a country's texture. #BrazilianSupermarket products are thoughtfully designed and the detergent aisle alone is worth fifteen minutes. #BrazilTravel: the unglamorous moments are part of the full picture.",,OMO Purocuidado hypoallergenic extra gentle laundry detergent 3L bottle on supermarket shelf in Rio de Janeiro Brazil,,
images/pin201.png,OLA Coco Delicate Wash Brazil Supermarket,"OLA coco — delicate wash for light clothes, 1 liter, in a white bottle with a green label. i picked it up in a #RioDeJaneiro supermarket and thought about how much of a country's personality lives in its household products. coconut in the laundry detergent. of course. #BrazilianSupermarket: go here for the mundane and leave understanding something new. #BrazilTravel everyday.",,OLA Coco coconut delicate laundry wash 1L bottle held in supermarket in Rio de Janeiro Brazil,,
images/pin202.png,Copacabana Vendor Cart Night Promenade Photo,"i photographed this cart so many times that it became a kind of anchor for the trip. the camouflage paint, the #Brazil flag, the bottles, the stickers, the pink roses — it was always there on the #Copacabana promenade when i needed something to look at. #RioDeJaneiro street vendor culture is consistent and proud. these carts are not incidental. they are the city.",,Camouflage street vendor cart with Brazilian flag and bottles on Copacabana promenade at night in Rio de Janeiro,,
images/pin203.png,Airplane Sunset Window South America Clouds,"the sunset from the plane window somewhere over #SouthAmerica — the sky orange and pink, a cumulonimbus tower glowing at its center, the wing and the red engine holding the bottom of the frame. i had my headphones in. the cabin was quiet. outside was the most dramatic sky i'd seen in months. #TravelPhotography: always take the window seat. always.",,Dramatic orange pink sunset from airplane window over South America with glowing storm cloud and red engine,,
images/pin204.png,Bogotá El Dorado Airport Departure Screen,"the departure board at #ElDoradoAirport — all the places the world wants to go, arranged in rows. rio de janeiro, madrid, miami, toronto, santiago, new york. i'd just come from one of those cities and was heading toward another. the board doesn't know the stories. it just lists the destinations. #Bogotá is a hub and this airport is its proof. #SouthAmericaTravel through #Colombia.",,International departure board at El Dorado Airport in Bogotá Colombia showing flights to Rio de Janeiro Madrid Miami and other cities,,
images/pin205.png,Clouds and Mountain Peak Aerial View Flight,"the mountain peak above the cloud cover — dark and solid, rising out of the white mist while city lights glimmered below. seen from an airplane window somewhere over #SouthAmerica. i pressed my face to the glass. the engine hummed. everything outside was quiet and enormous. #AerialPhotography: this is why i always take the window seat on flights in #SouthAmerica.",,Aerial airplane window view of mountain peak rising above clouds with city lights below over South America,,
images/pin206.png,Night Aerial Descent City Lights Clouds Rio,"the descent through cloud cover at night — lights bleeding through the gaps below, a mountain ridge at the edge, the red engine a fixed reference point. flying into #RioDeJaneiro after dark is one of the more cinematic arrivals in commercial aviation. the city reveals itself slowly, through cloud and light, all at once. #BrazilTravel by air: always fly the window seat into rio.",,Night aerial descent through clouds with city lights and mountain ridge viewed from airplane window over Rio de Janeiro Brazil,,
images/pin207.png,OMO Purocuidado Detergent Brazil Shelf Close,"a closer look at the OMO purocuidado bottle — the nova fórmula badge, the soft color palette, the hypoallergenic claim, R$38.95 on the shelf label. #BrazilianSupermarket finds are part of understanding a place. the laundry products tell you something about domestic life. #BrazilTravel: go to the supermarket. spend twenty minutes. buy something you'll use at home.",,Close up of OMO Purocuidado laundry detergent nova formula bottle on shelf with price tag in Brazilian supermarket,,
images/pin208.png,OLA Coco Gentle Wash Brazil Supermarket Hand,"the OLA coco bottle in hand — the green and white label, the coconut imagery, the promise of clothes kept like new. found in a supermarket in #RioDeJaneiro. there's something about coconut-scented anything in #Brazil that makes complete sense. the country grows them on the roadside. the culture works them into everything. #BrazilTravel everyday finds: worth packing.",,OLA Coco coconut laundry detergent 1L bottle held in hand close up in Rio de Janeiro Brazil supermarket,,
images/pin209.png,OLA Bebê Yellow Baby Detergent Brazil Shelf,"the OLA bebê baby laundry liquid — yellow, gentle, hypoallergenic, 1 liter, a baby's face on the label. i found this in a supermarket in #RioDeJaneiro and spent a moment thinking about the care embedded in objects designed for the smallest, most vulnerable things. #BrazilianSupermarket: the baby products aisle tells you about a culture's values. #BrazilTravel mundane and meaningful.",,OLA Bebê yellow hypoallergenic baby laundry liquid 1L bottle on supermarket shelf in Rio de Janeiro Brazil,,
